scenario;environment;levy;flood;seed;destination_region;node_type;requested;fulfilled;unmet;fulfillment_rate;occupancy_person_hours
94_levy_on_flood_none;94;True;none;0;Passo das Pedras;pharmacy;28856.0;28856.0;0.0;1.0;28856.0
94_levy_on_flood_none;94;True;none;0;Passo das Pedras;restaurant;115480.0;115480.0;0.0;1.0;115480.0
94_levy_on_flood_none;94;True;none;0;Pedra Redonda;marketplace;4560.0;4560.0;0.0;1.0;4560.0
94_levy_on_flood_none;94;True;none;0;Pedra Redonda;pharmacy;1144.0;1144.0;0.0;1.0;1144.0
94_levy_on_flood_none;94;True;none;0;Pedra Redonda;restaurant;4560.0;4560.0;0.0;1.0;4560.0
94_levy_on_flood_none;94;True;none;0;Petrópolis;marketplace;300904.0;300904.0;0.0;1.0;300904.0
94_levy_on_flood_none;94;True;none;0;Petrópolis;pharmacy;75256.0;75256.0;0.0;1.0;75256.0
94_levy_on_flood_none;94;True;none;0;Petrópolis;restaurant;300904.0;300904.0;0.0;1.0;300904.0
94_levy_on_flood_none;94;True;none;0;Pitinga;marketplace;56096.0;56096.0;0.0;1.0;56096.0
94_levy_on_flood_none;94;True;none;0;Pitinga;pharmacy;14024.0;14024.0;0.0;1.0;14024.0
94_levy_on_flood_none;94;True;none;0;Pitinga;restaurant;56096.0;56096.0;0.0;1.0;56096.0
94_levy_on_flood_none;94;True;none;0;Ponta Grossa;marketplace;71512.0;71512.0;0.0;1.0;71512.0
94_levy_on_flood_none;94;True;none;0;Ponta Grossa;pharmacy;17880.0;17880.0;0.0;1.0;17880.0
94_levy_on_flood_none;94;True;none;0;Ponta Grossa;restaurant;71512.0;71512.0;0.0;1.0;71512.0
94_levy_on_flood_none;94;True;none;0;Praia de Belas;marketplace;12176.0;12176.0;0.0;1.0;12176.0
94_levy_on_flood_none;94;True;none;0;Praia de Belas;pharmacy;3048.0;3048.0;0.0;1.0;3048.0
94_levy_on_flood_none;94;True;none;0;Praia de Belas;restaurant;12176.0;12176.0;0.0;1.0;12176.0
94_levy_on_flood_none;94;True;none;0;Restinga;marketplace;499584.0;499584.0;0.0;1.0;499584.0
94_levy_on_flood_none;94;True;none;0;Restinga;pharmacy;124840.0;124840.0;0.0;1.0;124840.0
94_levy_on_flood_none;94;True;none;0;Restinga;restaurant;499584.0;499584.0;0.0;1.0;499584.0
94_levy_on_flood_none;94;True;none;0;Rio Branco;marketplace;125680.0;125680.0;0.0;1.0;125680.0
94_levy_on_flood_none;94;True;none;0;Rio Branco;pharmacy;31408.0;31408.0;0.0;1.0;31408.0
94_levy_on_flood_none;94;True;none;0;Rio Branco;restaurant;125680.0;125680.0;0.0;1.0;125680.0
94_levy_on_flood_none;94;True;none;0;Rubem Berta;marketplace;223440.0;223440.0;0.0;1.0;223440.0
94_levy_on_flood_none;94;True;none;0;Rubem Berta;pharmacy;55848.0;55848.0;0.0;1.0;55848.0
94_levy_on_flood_none;94;True;none;0;Rubem Berta;restaurant;223440.0;223440.0;0.0;1.0;223440.0
94_levy_on_flood_none;94;True;none;0;Santa Cecília;marketplace;37120.0;37120.0;0.0;1.0;37120.0
94_levy_on_flood_none;94;True;none;0;Santa Cecília;pharmacy;9288.0;9288.0;0.0;1.0;9288.0
94_levy_on_flood_none;94;True;none;0;Santa Cecília;restaurant;37120.0;37120.0;0.0;1.0;37120.0
94_levy_on_flood_none;94;True;none;0;Santa Maria Goretti;marketplace;24280.0;24280.0;0.0;1.0;24280.0
94_levy_on_flood_none;94;True;none;0;Santa Maria Goretti;pharmacy;6080.0;6080.0;0.0;1.0;6080.0
94_levy_on_flood_none;94;True;none;0;Santa Maria Goretti;restaurant;24280.0;24280.0;0.0;1.0;24280.0
94_levy_on_flood_none;94;True;none;0;Santa Rosa de Lima;marketplace;277016.0;277016.0;0.0;1.0;277016.0
94_levy_on_flood_none;94;True;none;0;Santa Rosa de Lima;pharmacy;69280.0;69280.0;0.0;1.0;69280.0
94_levy_on_flood_none;94;True;none;0;Santa Rosa de Lima;restaurant;277016.0;277016.0;0.0;1.0;277016.0
94_levy_on_flood_none;94;True;none;0;Santa Tereza;marketplace;250864.0;250864.0;0.0;1.0;250864.0
94_levy_on_flood_none;94;True;none;0;Santa Tereza;pharmacy;62736.0;62736.0;0.0;1.0;62736.0
94_levy_on_flood_none;94;True;none;0;Santa Tereza;restaurant;250864.0;250864.0;0.0;1.0;250864.0
94_levy_on_flood_none;94;True;none;0;Santana;marketplace;142352.0;142352.0;0.0;1.0;142352.0
94_levy_on_flood_none;94;True;none;0;Santana;pharmacy;35576.0;35576.0;0.0;1.0;35576.0
94_levy_on_flood_none;94;True;none;0;Santana;restaurant;142352.0;142352.0;0.0;1.0;142352.0
94_levy_on_flood_none;94;True;none;0;Santo Antônio;marketplace;104840.0;104840.0;0.0;1.0;104840.0
94_levy_on_flood_none;94;True;none;0;Santo Antônio;pharmacy;26192.0;26192.0;0.0;1.0;26192.0
94_levy_on_flood_none;94;True;none;0;Santo Antônio;restaurant;104840.0;104840.0;0.0;1.0;104840.0
94_levy_on_flood_none;94;True;none;0;Sarandi;marketplace;412312.0;412312.0;0.0;1.0;412312.0
94_levy_on_flood_none;94;True;none;0;Sarandi;pharmacy;103032.0;103032.0;0.0;1.0;103032.0
94_levy_on_flood_none;94;True;none;0;Sarandi;restaurant;412312.0;412312.0;0.0;1.0;412312.0
94_levy_on_flood_none;94;True;none;0;Serraria;marketplace;35080.0;35080.0;0.0;1.0;35080.0
94_levy_on_flood_none;94;True;none;0;Serraria;pharmacy;8768.0;8768.0;0.0;1.0;8768.0
94_levy_on_flood_none;94;True;none;0;Serraria;restaurant;35080.0;35080.0;0.0;1.0;35080.0
94_levy_on_flood_none;94;True;none;0;São Caetano;marketplace;5864.0;5864.0;0.0;1.0;5864.0
94_levy_on_flood_none;94;True;none;0;São Caetano;pharmacy;1472.0;1472.0;0.0;1.0;1472.0
94_levy_on_flood_none;94;True;none;0;São Caetano;restaurant;5864.0;5864.0;0.0;1.0;5864.0
94_levy_on_flood_none;94;True;none;0;São Geraldo;marketplace;55584.0;55584.0;0.0;1.0;55584.0
94_levy_on_flood_none;94;True;none;0;São Geraldo;pharmacy;13896.0;13896.0;0.0;1.0;13896.0
94_levy_on_flood_none;94;True;none;0;São Geraldo;restaurant;55584.0;55584.0;0.0;1.0;55584.0
94_levy_on_flood_none;94;True;none;0;São João;marketplace;84968.0;84968.0;0.0;1.0;84968.0
94_levy_on_flood_none;94;True;none;0;São João;pharmacy;21232.0;21232.0;0.0;1.0;21232.0
94_levy_on_flood_none;94;True;none;0;São João;restaurant;84968.0;84968.0;0.0;1.0;84968.0
94_levy_on_flood_none;94;True;none;0;São Sebastião;marketplace;60112.0;60112.0;0.0;1.0;60112.0
94_levy_on_flood_none;94;True;none;0;São Sebastião;pharmacy;15040.0;15040.0;0.0;1.0;15040.0
94_levy_on_flood_none;94;True;none;0;São Sebastião;restaurant;60112.0;60112.0;0.0;1.0;60112.0
94_levy_on_flood_none;94;True;none;0;Sétimo Céu;marketplace;9328.0;9328.0;0.0;1.0;9328.0
94_levy_on_flood_none;94;True;none;0;Sétimo Céu;pharmacy;2328.0;2328.0;0.0;1.0;2328.0
94_levy_on_flood_none;94;True;none;0;Sétimo Céu;restaurant;9328.0;9328.0;0.0;1.0;9328.0
94_levy_on_flood_none;94;True;none;0;Teresópolis;marketplace;104576.0;104576.0;0.0;1.0;104576.0
94_levy_on_flood_none;94;True;none;0;Teresópolis;pharmacy;26160.0;26160.0;0.0;1.0;26160.0
94_levy_on_flood_none;94;True;none;0;Teresópolis;restaurant;104576.0;104576.0;0.0;1.0;104576.0
94_levy_on_flood_none;94;True;none;0;Tristeza;marketplace;137608.0;137608.0;0.0;1.0;137608.0
94_levy_on_flood_none;94;True;none;0;Tristeza;pharmacy;34384.0;34384.0;0.0;1.0;34384.0
94_levy_on_flood_none;94;True;none;0;Tristeza;restaurant;137608.0;137608.0;0.0;1.0;137608.0
94_levy_on_flood_none;94;True;none;0;Três Figueiras;marketplace;32128.0;32128.0;0.0;1.0;32128.0
94_levy_on_flood_none;94;True;none;0;Três Figueiras;pharmacy;8032.0;8032.0;0.0;1.0;8032.0
94_levy_on_flood_none;94;True;none;0;Três Figueiras;restaurant;32128.0;32128.0;0.0;1.0;32128.0
94_levy_on_flood_none;94;True;none;0;Vila Assunção;marketplace;31792.0;31792.0;0.0;1.0;31792.0
94_levy_on_flood_none;94;True;none;0;Vila Assunção;pharmacy;7936.0;7936.0;0.0;1.0;7936.0
94_levy_on_flood_none;94;True;none;0;Vila Assunção;restaurant;31792.0;31792.0;0.0;1.0;31792.0
94_levy_on_flood_none;94;True;none;0;Vila Conceição;marketplace;7752.0;7752.0;0.0;1.0;7752.0
94_levy_on_flood_none;94;True;none;0;Vila Conceição;pharmacy;1944.0;1944.0;0.0;1.0;1944.0
94_levy_on_flood_none;94;True;none;0;Vila Conceição;restaurant;7752.0;7752.0;0.0;1.0;7752.0
94_levy_on_flood_none;94;True;none;0;Vila Ipiranga;marketplace;144328.0;144328.0;0.0;1.0;144328.0
94_levy_on_flood_none;94;True;none;0;Vila Ipiranga;pharmacy;36088.0;36088.0;0.0;1.0;36088.0
94_levy_on_flood_none;94;True;none;0;Vila Ipiranga;restaurant;144328.0;144328.0;0.0;1.0;144328.0
94_levy_on_flood_none;94;True;none;0;Vila Jardim;marketplace;91288.0;91288.0;0.0;1.0;91288.0
94_levy_on_flood_none;94;True;none;0;Vila Jardim;pharmacy;22816.0;22816.0;0.0;1.0;22816.0
94_levy_on_flood_none;94;True;none;0;Vila Jardim;restaurant;91288.0;91288.0;0.0;1.0;91288.0
94_levy_on_flood_none;94;True;none;0;Vila João Pessoa;marketplace;83448.0;83448.0;0.0;1.0;83448.0
94_levy_on_flood_none;94;True;none;0;Vila João Pessoa;pharmacy;20856.0;20856.0;0.0;1.0;20856.0
94_levy_on_flood_none;94;True;none;0;Vila João Pessoa;restaurant;83448.0;83448.0;0.0;1.0;83448.0
94_levy_on_flood_none;94;True;none;0;Vila Nova;marketplace;257736.0;257736.0;0.0;1.0;257736.0
94_levy_on_flood_none;94;True;none;0;Vila Nova;pharmacy;64480.0;64480.0;0.0;1.0;64480.0
94_levy_on_flood_none;94;True;none;0;Vila Nova;restaurant;257736.0;257736.0;0.0;1.0;257736.0
94_levy_on_flood_none;94;True;none;0;Vila São José;marketplace;192088.0;192088.0;0.0;1.0;192088.0
94_levy_on_flood_none;94;True;none;0;Vila São José;pharmacy;48040.0;48040.0;0.0;1.0;48040.0
94_levy_on_flood_none;94;True;none;0;Vila São José;restaurant;192088.0;192088.0;0.0;1.0;192088.0
94_levy_on_flood_none;94;True;none;1;Aberta dos Morros;marketplace;78832.0;78832.0;0.0;1.0;78832.0
94_levy_on_flood_none;94;True;none;1;Aberta dos Morros;pharmacy;19704.0;19704.0;0.0;1.0;19704.0
94_levy_on_flood_none;94;True;none;1;Aberta dos Morros;restaurant;78832.0;78832.0;0.0;1.0;78832.0
94_levy_on_flood_none;94;True;none;1;Agronomia;marketplace;21416.0;21416.0;0.0;1.0;21416.0
94_levy_on_flood_none;94;True;none;1;Agronomia;pharmacy;5360.0;5360.0;0.0;1.0;5360.0
94_levy_on_flood_none;94;True;none;1;Agronomia;restaurant;21416.0;21416.0;0.0;1.0;21416.0
94_levy_on_flood_none;94;True;none;1;Anchieta;marketplace;6328.0;6328.0;0.0;1.0;6328.0
94_levy_on_flood_none;94;True;none;1;Anchieta;pharmacy;1568.0;1568.0;0.0;1.0;1568.0
94_levy_on_flood_none;94;True;none;1;Anchieta;restaurant;6328.0;6328.0;0.0;1.0;6328.0
94_levy_on_flood_none;94;True;none;1;Arquipélago;marketplace;51288.0;51288.0;0.0;1.0;51288.0
94_levy_on_flood_none;94;True;none;1;Arquipélago;pharmacy;12816.0;12816.0;0.0;1.0;12816.0
94_levy_on_flood_none;94;True;none;1;Arquipélago;restaurant;51288.0;51288.0;0.0;1.0;51288.0
94_levy_on_flood_none;94;True;none;1;Auxiliadora;marketplace;71272.0;71272.0;0.0;1.0;71272.0
94_levy_on_flood_none;94;True;none;1;Auxiliadora;pharmacy;17824.0;17824.0;0.0;1.0;17824.0
94_levy_on_flood_none;94;True;none;1;Auxiliadora;restaurant;71272.0;71272.0;0.0;1.0;71272.0
94_levy_on_flood_none;94;True;none;1;Azenha;marketplace;96512.0;96512.0;0.0;1.0;96512.0
94_levy_on_flood_none;94;True;none;1;Azenha;pharmacy;24144.0;24144.0;0.0;1.0;24144.0
94_levy_on_flood_none;94;True;none;1;Azenha;restaurant;96512.0;96512.0;0.0;1.0;96512.0
94_levy_on_flood_none;94;True;none;1;Bela Vista;marketplace;94552.0;94552.0;0.0;1.0;94552.0
94_levy_on_flood_none;94;True;none;1;Bela Vista;pharmacy;23624.0;23624.0;0.0;1.0;23624.0
94_levy_on_flood_none;94;True;none;1;Bela Vista;restaurant;94552.0;94552.0;0.0;1.0;94552.0
94_levy_on_flood_none;94;True;none;1;Belém Novo;marketplace;78808.0;78808.0;0.0;1.0;78808.0
94_levy_on_flood_none;94;True;none;1;Belém Novo;pharmacy;19696.0;19696.0;0.0;1.0;19696.0
94_levy_on_flood_none;94;True;none;1;Belém Novo;restaurant;78808.0;78808.0;0.0;1.0;78808.0
94_levy_on_flood_none;94;True;none;1;Belém Velho;marketplace;87144.0;87144.0;0.0;1.0;87144.0
94_levy_on_flood_none;94;True;none;1;Belém Velho;pharmacy;21776.0;21776.0;0.0;1.0;21776.0
94_levy_on_flood_none;94;True;none;1;Belém Velho;restaurant;87144.0;87144.0;0.0;1.0;87144.0
94_levy_on_flood_none;94;True;none;1;Boa Vista;marketplace;74032.0;74032.0;0.0;1.0;74032.0
94_levy_on_flood_none;94;True;none;1;Boa Vista;pharmacy;18504.0;18504.0;0.0;1.0;18504.0
94_levy_on_flood_none;94;True;none;1;Boa Vista;restaurant;74032.0;74032.0;0.0;1.0;74032.0
94_levy_on_flood_none;94;True;none;1;Boa Vista do Sul;marketplace;21624.0;21624.0;0.0;1.0;21624.0
94_levy_on_flood_none;94;True;none;1;Boa Vista do Sul;pharmacy;5416.0;5416.0;0.0;1.0;5416.0
94_levy_on_flood_none;94;True;none;1;Boa Vista do Sul;restaurant;21624.0;21624.0;0.0;1.0;21624.0
94_levy_on_flood_none;94;True;none;1;Bom Fim;marketplace;81280.0;81280.0;0.0;1.0;81280.0
94_levy_on_flood_none;94;True;none;1;Bom Fim;pharmacy;20320.0;20320.0;0.0;1.0;20320.0
94_levy_on_flood_none;94;True;none;1;Bom Fim;restaurant;81280.0;81280.0;0.0;1.0;81280.0
94_levy_on_flood_none;94;True;none;1;Bom Jesus;marketplace;196712.0;196712.0;0.0;1.0;196712.0
94_levy_on_flood_none;94;True;none;1;Bom Jesus;pharmacy;49184.0;49184.0;0.0;1.0;49184.0
94_levy_on_flood_none;94;True;none;1;Bom Jesus;restaurant;196712.0;196712.0;0.0;1.0;196712.0
94_levy_on_flood_none;94;True;none;1;Camaquã;marketplace;143480.0;143480.0;0.0;1.0;143480.0
94_levy_on_flood_none;94;True;none;1;Camaquã;pharmacy;35872.0;35872.0;0.0;1.0;35872.0
94_levy_on_flood_none;94;True;none;1;Camaquã;restaurant;143480.0;143480.0;0.0;1.0;143480.0
94_levy_on_flood_none;94;True;none;1;Campo Novo;marketplace;69944.0;69944.0;0.0;1.0;69944.0
94_levy_on_flood_none;94;True;none;1;Campo Novo;pharmacy;17488.0;17488.0;0.0;1.0;17488.0
94_levy_on_flood_none;94;True;none;1;Campo Novo;restaurant;69944.0;69944.0;0.0;1.0;69944.0
94_levy_on_flood_none;94;True;none;1;Cascata;marketplace;73872.0;73872.0;0.0;1.0;73872.0
94_levy_on_flood_none;94;True;none;1;Cascata;pharmacy;18496.0;18496.0;0.0;1.0;18496.0
94_levy_on_flood_none;94;True;none;1;Cascata;restaurant;73872.0;73872.0;0.0;1.0;73872.0
94_levy_on_flood_none;94;True;none;1;Cavalhada;marketplace;201672.0;201672.0;0.0;1.0;201672.0
94_levy_on_flood_none;94;True;none;1;Cavalhada;pharmacy;50384.0;50384.0;0.0;1.0;50384.0
94_levy_on_flood_none;94;True;none;1;Cavalhada;restaurant;201672.0;201672.0;0.0;1.0;201672.0
94_levy_on_flood_none;94;True;none;1;Centro Histórico;marketplace;244552.0;244552.0;0.0;1.0;244552.0
94_levy_on_flood_none;94;True;none;1;Centro Histórico;pharmacy;61128.0;61128.0;0.0;1.0;61128.0
94_levy_on_flood_none;94;True;none;1;Centro Histórico;restaurant;244552.0;244552.0;0.0;1.0;244552.0
94_levy_on_flood_none;94;True;none;1;Chapéu do Sol;marketplace;36192.0;36192.0;0.0;1.0;36192.0
94_levy_on_flood_none;94;True;none;1;Chapéu do Sol;pharmacy;9048.0;9048.0;0.0;1.0;9048.0
94_levy_on_flood_none;94;True;none;1;Chapéu do Sol;restaurant;36192.0;36192.0;0.0;1.0;36192.0
94_levy_on_flood_none;94;True;none;1;Chácara das Pedras;marketplace;45112.0;45112.0;0.0;1.0;45112.0
94_levy_on_flood_none;94;True;none;1;Chácara das Pedras;pharmacy;11280.0;11280.0;0.0;1.0;11280.0
94_levy_on_flood_none;94;True;none;1;Chácara das Pedras;restaurant;45112.0;45112.0;0.0;1.0;45112.0
94_levy_on_flood_none;94;True;none;1;Cidade Baixa;marketplace;104112.0;104112.0;0.0;1.0;104112.0
94_levy_on_flood_none;94;True;none;1;Cidade Baixa;pharmacy;26024.0;26024.0;0.0;1.0;26024.0
94_levy_on_flood_none;94;True;none;1;Cidade Baixa;restaurant;104112.0;104112.0;0.0;1.0;104112.0
94_levy_on_flood_none;94;True;none;1;Coronel Aparício Borges;marketplace;151728.0;151728.0;0.0;1.0;151728.0
94_levy_on_flood_none;94;True;none;1;Coronel Aparício Borges;pharmacy;37944.0;37944.0;0.0;1.0;37944.0
94_levy_on_flood_none;94;True;none;1;Coronel Aparício Borges;restaurant;151728.0;151728.0;0.0;1.0;151728.0
94_levy_on_flood_none;94;True;none;1;Costa e Silva;marketplace;108680.0;108680.0;0.0;1.0;108680.0
94_levy_on_flood_none;94;True;none;1;Costa e Silva;pharmacy;27168.0;27168.0;0.0;1.0;27168.0
94_levy_on_flood_none;94;True;none;1;Costa e Silva;restaurant;108680.0;108680.0;0.0;1.0;108680.0
94_levy_on_flood_none;94;True;none;1;Cristal;marketplace;198808.0;198808.0;0.0;1.0;198808.0
94_levy_on_flood_none;94;True;none;1;Cristal;pharmacy;49680.0;49680.0;0.0;1.0;49680.0
94_levy_on_flood_none;94;True;none;1;Cristal;restaurant;198808.0;198808.0;0.0;1.0;198808.0
94_levy_on_flood_none;94;True;none;1;Cristo Redentor;marketplace;121152.0;121152.0;0.0;1.0;121152.0
94_levy_on_flood_none;94;True;none;1;Cristo Redentor;pharmacy;30280.0;30280.0;0.0;1.0;30280.0
94_levy_on_flood_none;94;True;none;1;Cristo Redentor;restaurant;121152.0;121152.0;0.0;1.0;121152.0
94_levy_on_flood_none;94;True;none;1;Espírito Santo;marketplace;39624.0;39624.0;0.0;1.0;39624.0
94_levy_on_flood_none;94;True;none;1;Espírito Santo;pharmacy;9904.0;9904.0;0.0;1.0;9904.0
94_levy_on_flood_none;94;True;none;1;Espírito Santo;restaurant;39624.0;39624.0;0.0;1.0;39624.0
94_levy_on_flood_none;94;True;none;1;Extrema;marketplace;18880.0;18880.0;0.0;1.0;18880.0
94_levy_on_flood_none;94;True;none;1;Extrema;pharmacy;4728.0;4728.0;0.0;1.0;4728.0
94_levy_on_flood_none;94;True;none;1;Extrema;restaurant;18880.0;18880.0;0.0;1.0;18880.0
94_levy_on_flood_none;94;True;none;1;Farrapos;marketplace;140728.0;140728.0;0.0;1.0;140728.0
94_levy_on_flood_none;94;True;none;1;Farrapos;pharmacy;35176.0;35176.0;0.0;1.0;35176.0
94_levy_on_flood_none;94;True;none;1;Farrapos;restaurant;140728.0;140728.0;0.0;1.0;140728.0
94_levy_on_flood_none;94;True;none;1;Farroupilha;marketplace;6192.0;6192.0;0.0;1.0;6192.0
94_levy_on_flood_none;94;True;none;1;Farroupilha;pharmacy;1552.0;1552.0;0.0;1.0;1552.0
94_levy_on_flood_none;94;True;none;1;Farroupilha;restaurant;6192.0;6192.0;0.0;1.0;6192.0
94_levy_on_flood_none;94;True;none;1;Floresta;marketplace;70384.0;70384.0;0.0;1.0;70384.0
94_levy_on_flood_none;94;True;none;1;Floresta;pharmacy;17576.0;17576.0;0.0;1.0;17576.0
94_levy_on_flood_none;94;True;none;1;Floresta;restaurant;70384.0;70384.0;0.0;1.0;70384.0
94_levy_on_flood_none;94;True;none;1;Glória;marketplace;121984.0;121984.0;0.0;1.0;121984.0
94_levy_on_flood_none;94;True;none;1;Glória;pharmacy;30512.0;30512.0;0.0;1.0;30512.0
94_levy_on_flood_none;94;True;none;1;Glória;restaurant;121984.0;121984.0;0.0;1.0;121984.0
94_levy_on_flood_none;94;True;none;1;Guarujá;marketplace;49160.0;49160.0;0.0;1.0;49160.0
94_levy_on_flood_none;94;True;none;1;Guarujá;pharmacy;12288.0;12288.0;0.0;1.0;12288.0
94_levy_on_flood_none;94;True;none;1;Guarujá;restaurant;49160.0;49160.0;0.0;1.0;49160.0
94_levy_on_flood_none;94;True;none;1;Higienópolis;marketplace;82272.0;82272.0;0.0;1.0;82272.0
94_levy_on_flood_none;94;True;none;1;Higienópolis;pharmacy;20584.0;20584.0;0.0;1.0;20584.0
94_levy_on_flood_none;94;True;none;1;Higienópolis;restaurant;82272.0;82272.0;0.0;1.0;82272.0
94_levy_on_flood_none;94;True;none;1;Humaitá;marketplace;101952.0;101952.0;0.0;1.0;101952.0
94_levy_on_flood_none;94;True;none;1;Humaitá;pharmacy;25488.0;25488.0;0.0;1.0;25488.0
94_levy_on_flood_none;94;True;none;1;Humaitá;restaurant;101952.0;101952.0;0.0;1.0;101952.0
94_levy_on_flood_none;94;True;none;1;Hípica;marketplace;225880.0;225880.0;0.0;1.0;225880.0
94_levy_on_flood_none;94;True;none;1;Hípica;pharmacy;56504.0;56504.0;0.0;1.0;56504.0
94_levy_on_flood_none;94;True;none;1;Hípica;restaurant;225880.0;225880.0;0.0;1.0;225880.0
94_levy_on_flood_none;94;True;none;1;Independência;marketplace;55080.0;55080.0;0.0;1.0;55080.0
94_levy_on_flood_none;94;True;none;1;Independência;pharmacy;13752.0;13752.0;0.0;1.0;13752.0
94_levy_on_flood_none;94;True;none;1;Independência;restaurant;55080.0;55080.0;0.0;1.0;55080.0
94_levy_on_flood_none;94;True;none;1;Ipanema;marketplace;107224.0;107224.0;0.0;1.0;107224.0
94_levy_on_flood_none;94;True;none;1;Ipanema;pharmacy;26816.0;26816.0;0.0;1.0;26816.0
94_levy_on_flood_none;94;True;none;1;Ipanema;restaurant;107224.0;107224.0;0.0;1.0;107224.0
94_levy_on_flood_none;94;True;none;1;Jardim Botânico;marketplace;90792.0;90792.0;0.0;1.0;90792.0
94_levy_on_flood_none;94;True;none;1;Jardim Botânico;pharmacy;22704.0;22704.0;0.0;1.0;22704.0
94_levy_on_flood_none;94;True;none;1;Jardim Botânico;restaurant;90792.0;90792.0;0.0;1.0;90792.0
94_levy_on_flood_none;94;True;none;1;Jardim Carvalho;marketplace;187240.0;187240.0;0.0;1.0;187240.0
94_levy_on_flood_none;94;True;none;1;Jardim Carvalho;pharmacy;46808.0;46808.0;0.0;1.0;46808.0
94_levy_on_flood_none;94;True;none;1;Jardim Carvalho;restaurant;187240.0;187240.0;0.0;1.0;187240.0
94_levy_on_flood_none;94;True;none;1;Jardim Europa;marketplace;34976.0;34976.0;0.0;1.0;34976.0
94_levy_on_flood_none;94;True;none;1;Jardim Europa;pharmacy;8744.0;8744.0;0.0;1.0;8744.0
94_levy_on_flood_none;94;True;none;1;Jardim Europa;restaurant;34976.0;34976.0;0.0;1.0;34976.0
94_levy_on_flood_none;94;True;none;1;Jardim Floresta;marketplace;17824.0;17824.0;0.0;1.0;17824.0
94_levy_on_flood_none;94;True;none;1;Jardim Floresta;pharmacy;4456.0;4456.0;0.0;1.0;4456.0
94_levy_on_flood_none;94;True;none;1;Jardim Floresta;restaurant;17824.0;17824.0;0.0;1.0;17824.0
94_levy_on_flood_none;94;True;none;1;Jardim Isabel;marketplace;20736.0;20736.0;0.0;1.0;20736.0
94_levy_on_flood_none;94;True;none;1;Jardim Isabel;pharmacy;5192.0;5192.0;0.0;1.0;5192.0
94_levy_on_flood_none;94;True;none;1;Jardim Isabel;restaurant;20736.0;20736.0;0.0;1.0;20736.0
94_levy_on_flood_none;94;True;none;1;Jardim Itu;marketplace;140520.0;140520.0;0.0;1.0;140520.0
94_levy_on_flood_none;94;True;none;1;Jardim Itu;pharmacy;35128.0;35128.0;0.0;1.0;35128.0
94_levy_on_flood_none;94;True;none;1;Jardim Itu;restaurant;140520.0;140520.0;0.0;1.0;140520.0
94_levy_on_flood_none;94;True;none;1;Jardim Leopoldina;marketplace;129208.0;129208.0;0.0;1.0;129208.0
94_levy_on_flood_none;94;True;none;1;Jardim Leopoldina;pharmacy;32320.0;32320.0;0.0;1.0;32320.0
94_levy_on_flood_none;94;True;none;1;Jardim Leopoldina;restaurant;129208.0;129208.0;0.0;1.0;129208.0
94_levy_on_flood_none;94;True;none;1;Jardim Lindóia;marketplace;60696.0;60696.0;0.0;1.0;60696.0
94_levy_on_flood_none;94;True;none;1;Jardim Lindóia;pharmacy;15168.0;15168.0;0.0;1.0;15168.0
94_levy_on_flood_none;94;True;none;1;Jardim Lindóia;restaurant;60696.0;60696.0;0.0;1.0;60696.0
94_levy_on_flood_none;94;True;none;1;Jardim Sabará;marketplace;90160.0;90160.0;0.0;1.0;90160.0
94_levy_on_flood_none;94;True;none;1;Jardim Sabará;pharmacy;22536.0;22536.0;0.0;1.0;22536.0
94_levy_on_flood_none;94;True;none;1;Jardim Sabará;restaurant;90160.0;90160.0;0.0;1.0;90160.0
94_levy_on_flood_none;94;True;none;1;Jardim São Pedro;marketplace;26560.0;26560.0;0.0;1.0;26560.0
